,outcome
21173,0
21174,1
21175,1
21176,1
21177,1
21178,1
21179,0
21180,0
21181,0
21182,1
21183,1
21184,1
21185,0
21186,0
21187,0
21188,0
21189,0
21190,0
21191,1
21192,1
21193,0
21194,0
21195,0
21196,1
21197,1
21198,0
21199,0
21200,1
21201,0
21202,0
21203,1
21204,1
21205,0
21206,1
21207,0
21208,1
21209,1
21210,0
21211,0
21212,0
21213,0
21214,1
21215,1
21216,1
21217,0
21218,1
21219,1
21220,1
21221,1
21222,0
21223,1
21224,0
21225,1
21230,0
21231,1
21232,0
21233,0
21234,1
21235,1
21236,1
21237,1
21238,0
21239,1
21240,0
21241,0
21242,0
21243,1
21244,1
21245,0
21246,0
21247,0
21248,0
21249,0
21250,1
21251,1
21252,0
21253,1
21254,1
21255,0
21256,0
21257,1
21258,0
21259,0
21260,1
21261,0
21262,0
21263,0
21264,0
21265,1
21266,1
21267,1
21268,0
21269,1
21270,1
21271,0
21272,1
21273,0
21274,0
21275,1
21276,0
21277,1
21278,0
21279,0
21280,0
21281,0
21282,0
21283,0
21284,0
21285,0
21286,1
21287,1
21288,0
21289,0
21290,0
21291,1
21292,1
21293,1
21294,0
21295,0
21296,0
21297,1
21298,0
21299,1
21300,0
21301,0
21302,1
21303,1
21304,0
21305,1
21306,0
21307,0
21308,1
21309,0
21310,0
21311,1
21312,1
21313,1
21314,1
21315,0
21316,0
21317,1
21318,0
21319,0
21320,0
21321,1
21322,0
21323,0
21324,0
21325,0
21326,0
21327,0
21328,1
21329,0
21330,1
21331,1
21332,1
21333,0
21334,0
21335,0
21336,0
21337,1
21338,0
21339,0
21340,0
21341,0
21342,0
21343,0
21344,0
21345,0
21346,0
21347,1
21348,0
21349,1
21350,1
21351,0
21352,1
21353,0
21354,1
21355,1
21356,0
21357,0
21358,1
21359,1
21360,0
21361,0
21362,1
21363,1
21364,0
21365,0
21366,1
21367,0
21368,1
21369,1
21370,0
21371,0
21372,0
21373,1
21374,1
21375,0
21376,0
21377,1
21378,0
21379,0
21380,1
21381,0
21382,0
21383,0
21384,0
21385,0
21386,1
21387,1
21388,0
21389,1
21390,0
21391,0
21392,1
21393,0
21394,1
21395,1
21396,0
21397,1
21398,1
21399,1
21400,0
21401,1
21402,1
21403,0
21404,0
21405,0
21406,0
21407,1
21408,1
21409,0
21410,1
21411,0
21412,0
21413,0
21414,0
21415,0
21416,0
21417,0
21418,1
21419,1
21420,1
21421,0
21422,0
21423,0
21424,1
21425,0
21426,0
21427,0
21428,1
21429,0
21430,0
21431,1
21432,0
21433,1
21434,0
21435,1
21436,0
21437,1
21438,0
21439,1
21440,0
21441,1
21442,0
21443,1
21444,0
21445,0
21446,0
21447,0
21448,0
21449,0
21450,0
21451,0
21452,1
21453,0
21454,0
21455,1
21456,1
21457,0
21458,0
21459,0
21460,0
21461,0
21462,0
21463,1
21464,0
21465,1
21466,0
21467,0
21468,0
21469,0
21470,1
21471,0
21472,1
21473,1
21474,0
21475,0
21476,1
21477,0
21478,0
21479,1
21480,0
21481,0
21482,0
21483,0
21484,1
21485,1
21486,0
21487,1
21488,0
21489,1
21490,0
21491,0
21492,0
21493,1
21494,1
21495,1
21496,1
21497,0
21498,1
21499,0
21500,0
21501,0
21502,1
21503,0
21504,0
21505,0
21506,0
21507,0
21508,0
21509,0
21510,0
21511,1
21512,0
21513,0
21514,1
21515,1
21516,1
21517,1
21518,0
21519,0
21520,0
21521,0
21522,0
21523,0
21524,0
21525,0
21526,0
21527,1
21528,1
21529,0
21530,0
21531,0
21532,0
21533,1
21534,0
21535,1
21536,0
21537,0
21538,1
21539,0
21540,1
21541,1
21542,0
21543,1
21544,0
21545,0
21546,0
21547,0
21548,0
21549,0
21550,0
21551,1
21552,1
21553,1
21554,1
21555,1
21556,0
21557,0
21558,1
21559,1
21560,1
21561,0
21562,0
21563,1
21564,0
21565,0
21566,0
21567,0
21568,0
21569,0
21570,0
21571,1
21572,1
21573,0
21574,0
21575,0
21576,0
21577,0
21578,1
21579,0
21580,1
21581,0
21582,1
21583,0
21584,0
21585,1
21586,1
21587,1
21588,1
21589,0
21590,0
21591,0
21592,1
21593,1
21594,0
21595,1
21596,0
21597,0
21598,0
21599,0
21600,1
21601,1
21602,0
21603,0
21604,0
21605,1
21606,0
21607,0
21608,1
21609,0
21610,0
21611,0
21612,1
21613,1
21614,0
21615,1
21616,0
21617,0
21618,0
21619,1
21620,0
21621,1
21622,1
21623,0
21624,0
21625,1
21626,1
21627,0
21628,1
21629,1
21630,0
21631,0
21632,0
21633,1
21634,0
21635,0
21636,1
21637,0
21638,1
21639,0
21640,0
21641,0
21642,1
21643,0
21644,0
21645,1
21646,0
21647,1
21648,0
21649,1
21650,0
21651,1
21652,1
21653,0
21654,0
21655,0
21656,0
21657,1
21658,0
21659,0
21660,0
21661,0
21662,1
21663,0
21664,0
21665,0
21666,0
21667,0
21668,0
21669,1
21670,1
21671,0
21672,0
21673,0
21674,0
21675,1
21676,1
21677,0
21678,0
21679,1
21680,0
21681,1
21682,1
21683,0
21684,1
21685,0
21686,1
21687,0
21688,0
21689,0
21690,0
21691,1
21692,0
21693,1
21694,1
21695,1
21696,0
21697,1
21698,1
21699,0
21700,0
21701,0
21702,0
21703,0
21704,0
21705,1
21706,0
21707,0
21708,1
21709,1
21710,1
21711,0
21712,1
21713,0
21714,1
21715,1
21716,0
21717,1
21718,1
21719,1
21720,0
21721,0
21722,0
21723,1
21724,0
21725,1
21726,1
21727,0
21728,1
21729,1
21730,0
21731,0
21732,1
21733,0
21734,0
21735,0
21736,0
21737,1
21738,1
21739,0
21740,1
21741,0
21742,0
21743,1
21744,1
21745,0
21746,0
21747,1
21748,0
21749,0
21750,0
21751,1
21752,1
21753,0
21754,1
21755,0
21756,0
21757,0
21758,0
21759,0
21760,0
21761,0
21762,0
21763,1
21764,1
21765,1
21766,0
21767,0
21768,1
21769,0
21770,1
21771,1
21772,1
21773,0
21774,0
21775,0
21776,0
21777,1
21778,1
21779,1
21780,1
21781,1
21782,1
21783,1
21784,1
21785,1
21786,1
21787,0
21788,0
21789,0
21790,1
21791,0
21792,1
21793,0
21794,1
21795,1
21796,0
21797,0
21798,0
21799,0
21800,0
21801,0
21802,1
21803,0
21804,1
21805,1
21806,1
21807,0
21808,0
21809,1
21810,0
21811,0
21812,0
21813,0
21814,1
21815,1
21816,1
21817,1
21818,0
21819,0
21820,0
21821,1
21822,0
21823,0
21824,0
21825,0
21826,0
21827,0
21828,0
21829,1
21830,0
21831,1
21832,0
21833,0
21834,1
21835,0
21836,1
21837,1
21838,0
21839,0
21840,0
21841,0
21842,0
21843,1
21844,0
21845,1
21846,0
21847,0
21848,0
21849,0
21850,1
21851,1
21852,0
21853,1
21854,0
21855,1
21856,0
21857,1
21858,0
21859,0
21860,1
21861,1
21862,1
21863,0
21864,0
21865,0
21866,1
21867,1
21868,1
21869,0
21870,1
21871,1
21872,1
21873,0
21874,0
21875,1
21876,0
21877,0
21878,1
21879,1
21880,1
21881,0
21882,1
21883,0
21884,0
21885,0
21886,1
21887,0
21888,0
21889,1
21890,0
21891,0
21892,1
21893,0
21894,1
21895,1
21896,0
21897,1
21898,0
21899,1
21900,1
21901,1
21902,0
21903,0
21904,0
21905,1
21906,0
21907,1
21908,0
21909,0
21910,0
21911,1
21912,0
21913,0
21914,1
21915,0
21916,0
21917,0
21918,1
21919,0
21920,1
21921,0
21922,1
21923,0
21924,0
21925,0
21926,1
21927,1
21928,1
21929,1
21930,0
21931,0
21932,0
21933,1
21934,0
21935,1
21936,1
21937,0
21938,0
21939,1
21940,1
21941,0
21942,0
21943,1
21944,1
21945,1
21946,1
21947,0
21948,0
21949,0
21950,0
21951,0
21952,0
21954,0
21955,0
21956,1
21957,1
21958,0
21959,0
21960,0
21961,1
21962,1
21963,1
21964,0
21965,0
21966,0
21967,1
21968,0
21969,0
21970,1
21971,0
21972,0
21973,1
21974,0
21975,0
21976,0
21977,1
21978,1
21979,1
21980,1
21981,1
21982,1
21983,1
21984,0
21985,1
21986,1
21987,1
21988,0
21989,0
21990,1
21991,1
21992,0
21993,0
21994,0
21995,0
21996,0
21997,1
21998,1
21999,1
22000,0
22001,1
22002,0
22003,1
22004,0
22005,0
22006,1
22007,0
22008,1
22009,0
22010,1
22011,0
22012,0
22013,0
22014,1
22015,0
22016,1
22017,1
22018,0
22019,1
22020,1
22021,0
22022,0
22023,0
22024,0
22025,1
22026,1
22027,1
22028,0
22029,0
22030,1
22031,1
22032,0
22033,1
22034,0
22035,0
22036,1
22037,0
22038,0
22039,0
22040,0
22041,0
22042,1
22043,0
22044,1
22045,0
22046,0
22047,0
22048,0
22049,0
22050,1
22051,0
22052,0
22053,0
22054,1
22055,0
22056,0
22057,0
22058,1
22059,1
22060,0
22061,1
22062,0
22063,0
22064,1
22065,0
22066,0
22067,0
22068,0
22069,1
22070,1
22071,0
22072,0
22073,0
22074,1
22075,1
22076,1
22077,1
22078,1
22079,0
22080,0
22081,1
22082,0
22083,0
22084,1
22085,1
22086,1
22087,1
22088,0
22089,0
22090,0
22091,1
22092,0
22093,1
22094,1
22095,0
22096,0
22097,0
22098,0
22099,0
22100,0
22101,0
22102,1
22103,0
22104,0
22105,0
22106,1
22107,1
22108,0
22109,0
22110,0
22111,0
22112,0
22113,0
22114,1
22115,0
22116,0
22117,0
22118,0
22119,1
22120,0
22121,0
22122,0
22123,0
22124,1
22125,0
22126,1
22127,1
22128,1
22129,1
22130,0
22131,1
22132,1
22133,0
22134,0
22135,1
22136,0
22137,0
22138,1
22139,1
22140,0
22141,1
22142,1
22143,0
22144,1
22145,1
22146,0
22147,0
22148,0
22149,0
22150,0
22151,0
22152,0
22153,0
22154,0
22155,0
22156,1
22157,1
22158,1
22159,1
22160,0
22161,1
22162,0
22163,1
22164,0
22165,1
22166,0
22167,0
22168,1
22169,1
22170,0
22171,1
22172,0
22173,1
22174,1
22175,0
22176,0
22177,0
22178,0
22179,1
22180,1
22181,1
22182,1
22183,0
22184,0
22185,1
22186,0
22187,1
22188,0
22189,1
22190,1
22191,0
22192,1
22193,1
22194,0
22195,1
22196,0
22197,0
22198,0
22199,0
22200,0
22201,0
22202,0
22203,1
22204,1
22205,0
22206,1
22207,0
22208,1
22209,1
22210,0
22211,0
22212,0
22213,0
22214,1
22215,1
22216,0
22217,0
22218,1
22219,1
22220,0
22221,0
22222,0
22223,0
22224,1
22225,1
22226,1
22227,1
22228,0
22229,1
22230,1
22231,0
22232,0
22233,1
22234,1
22235,0
22236,0
22237,1
22238,1
22239,0
22240,1
22241,1
22242,0
22243,0
22244,0
22245,0
22246,0
22247,1
22248,1
22249,1
22250,1
22251,1
22252,0
22253,0
22254,0
22255,1
22256,0
22257,0
22258,1
22259,1
22260,0
22261,1
22262,1
22263,0
22264,0
22265,0
22266,1
22267,1
22268,1
22269,0
22270,0
22271,0
22272,1
22273,1
22274,0
22275,1
22276,0
22277,0
22278,0
22279,1
22280,1
22281,1
22282,1
22283,0
22284,0
22285,1
22286,1
22287,0
22288,0
22289,0
22290,0
22291,0
22292,0
22293,1
22294,0
22295,0
22296,1
22297,0
22298,0
22299,0
22300,0
22301,0
22302,0
22303,0
22304,0
22305,1
22306,0
22307,0
22308,0
22309,0
22310,1
22311,0
22312,1
22313,1
22314,0
22315,1
22316,1
22317,0
22318,1
22319,0
22320,0
22321,0
22322,1
22323,0
22324,1
22325,0
22326,0
22327,1
22328,1
22329,1
22330,0
22331,0
22332,0
22333,0
22334,0
22335,1
22336,1
22337,1
22338,1
22339,0
22340,0
22341,1
22342,1
22343,0
22344,0
22345,0
22346,1
22347,1
22348,1
22349,1
22350,0
22351,0
22352,0
22353,0
22354,0
22355,1
22356,0
22357,0
22358,1
22359,1
22360,1
22361,1
22362,0
22363,0
22364,1
22365,1
22366,1
22367,0
22368,1
22369,1
22370,0
22371,1
22372,1
22373,0
22374,0
22375,1
22376,1
22377,0
22378,1
22379,1
22380,0
22381,0
22382,0
22383,0
22384,0
22385,1
22386,1
22387,1
22388,0
22389,0
22390,0
22391,1
22392,0
22393,1
22394,1
22395,0
22396,0
22397,0
22398,1
22399,1
22400,0
22401,1
22402,0
22403,1
22404,1
22405,1
22406,0
22407,0
22408,0
22409,1
22410,1
22411,0
22412,0
22413,0
22414,0
22415,0
22416,0
22417,1
22418,1
22419,0
22420,1
22421,0
22422,1
22423,1
22424,0
22425,1
22426,0
22427,1
22428,0
22429,1
22430,1
22431,1
22432,0
22433,0
22434,0
22435,0
22436,1
22437,0
22438,0
22439,0
22440,1
22441,0
22442,0
22443,0
22444,0
22445,1
22446,1
22447,0
22448,0
22449,0
22450,0
22451,1
22452,1
22453,1
22454,0
22455,1
22456,0
22457,1
22458,1
22459,0
22460,1
22461,1
22462,1
22463,0
22464,1
22465,0
22466,1
22467,1
22468,0
22469,1
22470,0
22471,1
22472,1
22473,0
22474,1
22475,1
22476,0
22477,1
22478,0
22479,1
22480,0
22481,1
22482,0
22483,0
22484,1
22485,1
22486,0
22487,1
22488,1
22489,1
22490,1
22491,0
22492,0
22493,0
22494,0
22495,0
22496,0
22497,1
22498,1
22499,1
22500,0
22501,0
22502,0
22503,0
22504,0
22505,0
22506,1
22507,0
22508,0
22509,0
22510,0
22511,1
22512,0
22513,0
22514,1
22515,0
22516,1
22517,0
22518,0
22519,0
22520,0
22521,1
22522,0
22523,1
22524,1
22525,0
22526,0
22527,0
22528,1
22529,1
22530,0
22531,1
22532,0
22533,0
22534,0
22535,1
22536,0
22537,1
22538,0
22539,0
22540,0
22541,0
22542,1
22543,0
22544,1
22545,1
22546,0
22547,0
22548,0
22549,1
22550,1
22551,0
22552,1
22553,0
22554,1
22555,0
22556,0
22557,0
22558,1
22559,0
22560,1
22561,1
22562,1
22563,0
22564,1
22565,1
22566,0
22567,1
22568,1
22569,0
22570,0
22571,0
22572,0
22573,0
22574,1
22575,0
22576,0
22577,0
22578,1
22579,0
22580,0
22581,1
22582,0
22583,1
22584,1
22585,1
22586,0
22587,1
22588,0
22589,1
22590,0
22591,1
22592,1
22593,0
22594,1
22595,1
22596,0
22597,1
22598,0
22599,0
22600,0
22601,1
22602,1
22603,1
22604,0
22605,1
22606,0
22607,1
22608,1
22609,1
22610,0
22611,0
22612,0
22613,0
22614,0
22615,0
22616,0
22617,1
22618,0
22619,0
22620,0
22621,1
22622,1
22623,0
22624,0
22625,1
22626,0
22627,1
22628,0
22629,1
22630,0
22631,1
22632,0
22633,0
22634,0
22635,1
22636,1
22637,0
22638,1
22639,1
22640,0
22641,1
22642,1
22643,1
22644,0
22645,0
22646,0
22647,0
22648,0
22649,0
22650,1
22651,0
22652,0
22653,0
22654,1
22655,0
22656,0
22657,1
22658,1
22659,0
22660,0
22661,0
22662,1
22663,0
22664,0
22665,1
22666,0
22667,1
22668,1
22669,0
22670,0
22671,1
22672,0
22673,0
22674,0
22675,0
22676,0
22677,0
22678,1
22679,0
22680,0
22681,0
22682,0
22683,1
22684,0
22685,1
22686,0
22687,0
22688,0
22689,1
22690,0
22691,1
22692,0
22693,0
22694,1
22695,0
22696,1
22697,0
22698,1
22699,1
22700,1
22701,1
22702,1
22703,0
22704,0
22705,1
22706,0
22707,0
22708,1
22709,0
22710,0
22711,1
22712,0
22713,0
22714,1
22715,1
22716,0
22717,1
22718,0
22719,0
22720,1
22721,1
22722,1
22723,1
22724,0
22725,0
22726,0
22727,0
22728,1
22729,0
22730,0
22731,1
22732,1
22733,0
22734,0
22735,0
22736,1
22737,1
22738,1
22739,1
22740,1
22741,0
22742,0
22743,0
22744,0
22745,1
22746,0
22747,1
22748,1
22749,1
22750,1
22751,0
22752,0
22753,1
22754,0
22755,1
22756,0
22757,1
22758,1
22759,0
22760,0
22761,0
22762,1
22763,0
22764,0
22765,1
22766,1
22767,0
22768,1
22769,0
22770,1
22771,1
22772,0
22773,1
22774,0
22775,1
22776,0
22777,0
22778,0
22779,1
22780,0
22781,1
22782,1
22783,0
22784,0
22785,0
22786,0
22787,0
22788,1
22789,0
22790,0
22791,1
22792,0
22793,1
22794,1
22795,1
22796,0
22797,1
22798,0
22799,0
22800,0
22801,0
22802,1
22803,0
22804,1
22805,0
22806,1
22807,1
22808,0
22809,0
22810,1
22811,1
22812,0
22813,0
22814,0
22815,0
22816,1
22817,0
22818,1
22819,0
22820,1
22821,0
22822,1
22823,0
22824,0
22825,0
22826,0
22827,0
22828,1
22829,0
22830,0
22831,0
22832,1
22833,1
22834,0
22835,0
22836,0
22837,0
22838,1
22839,1
22840,0
22841,0
22842,1
22843,0
22844,0
22845,0
22846,1
22847,0
22848,0
22849,0
22850,0
22851,0
22852,1
22853,0
22854,0
22855,1
22856,1
22857,1
22858,1
22859,1
22860,0
22861,1
22862,0
22863,1
22864,0
22865,0
22866,1
22867,1
22868,1
22869,1
22870,0
22871,1
22872,1
22873,1
22874,1
22875,0
22876,0
22877,1
22878,0
22879,1
22880,1
22881,0
22882,0
22883,0
22884,0
22885,0
22886,1
22887,1
22888,0
22889,1
22890,0
22891,0
22892,0
22893,1
22894,0
22895,0
22896,1
22897,0
22898,1
22899,0
22900,1
22901,0
22902,1
22903,1
22904,0
22905,0
22906,1
22907,0
22908,0
22909,0
22910,1
22911,1
22912,0
22913,1
22914,0
22915,1
22916,1
22917,1
22918,1
22919,0
22920,0
22921,0
22922,1
22923,0
22924,0
22925,1
22926,0
22927,0
22928,0
22929,0
22930,1
22931,0
22932,1
22933,0
22934,1
22935,0
22936,1
22937,1
22938,0
22939,1
22940,1
22941,0
22942,0
22943,0
22944,0
22945,1
22946,0
22947,1
22948,1
22949,0
22950,1
22951,0
22952,1
22953,0
22954,1
22955,0
22956,0
22957,0
22958,0
22959,1
22960,0
22961,1
22962,1
22963,1
22964,0
22965,0
22966,1
22967,1
22968,1
22969,1
22970,0
22971,0
22972,0
22973,1
22974,1
22975,0
22976,1
22977,1
22978,0
22979,0
22980,0
22981,0
22982,0
22983,1
22984,1
22985,1
22986,0
22987,0
22988,0
22989,1
22990,0
22991,1
22992,0
22993,1
22994,0
22995,0
22996,1
22997,0
22998,1
22999,1
23000,0
23001,0
23002,0
23003,1
23004,1
23005,0
23006,0
23007,0
23008,0
23009,1
23010,1
23011,0
23012,0
23013,0
23014,1
23015,0
23016,0
23017,0
23018,1
23019,1
23020,0
23021,1
23022,0
23023,0
23024,0
23025,0
23026,0
23027,0
23028,0
23029,0
23030,1
23031,0
23032,0
23033,1
23034,0
23035,1
23036,1
23037,0
23038,0
23039,1
23040,0
23041,0
23042,0
23043,0
23044,0
23045,1
23046,0
23047,1
23048,0
23049,0
23050,0
23051,1
23052,0
23053,0
23054,1
23055,0
23056,1
23057,1
23058,0
23059,0
23060,1
23061,1
23062,0
23063,0
23064,1
23065,1
23066,0
23067,0
23068,1
23069,1
23070,0
23071,0
23072,0
23073,1
23074,0
23075,1
23076,0
23077,1
23078,0
23079,0
23080,1
23081,0
23082,0
23083,1
23084,1
23085,1
23086,1
23087,0
23088,1
23089,0
23090,1
23091,1
23092,1
23093,1
23094,0
23095,1
23096,0
23097,1
23098,1
23099,0
23100,0
23101,0
23102,1
23103,0
23104,1
23105,1
23106,0
23107,0
23108,0
23109,1
23110,1
23111,0
23112,0
23113,1
23114,0
23115,1
23116,1
23117,0
23118,0
23119,1
23120,0
23121,1
23122,0
23123,1
23124,0
23125,0
23126,1
23127,0
23128,0
23129,1
23130,0
23131,0
23132,1
23133,1
23134,1
23135,1
23136,1
23137,1
23138,1
23139,0
23140,0
23141,0
23142,1
23143,1
23144,0
23145,1
23146,0
23147,0
23148,0
23149,1
23150,1
23151,1
23152,0
23153,1
23154,0
23155,0
23156,1
23157,1
23158,0
23159,0
23160,0
23161,1
23162,1
23163,1
23164,0
23165,0
23166,0
23167,1
23168,0
23169,1
23170,1
23171,0
23172,1
23173,1
23174,1
23175,1
23176,0
23177,1
23178,0
23179,0
23180,1
23181,1
23182,1
23183,0
23184,0
23185,1
23186,0
23187,0
23188,1
23189,0
23190,0
23191,0
23192,1
23193,0
23194,0
23195,0
23196,0
23197,0
23198,0
23199,1
23200,1
23201,1
23202,0
23203,0
23204,0
23205,1
23206,1
23207,0
23208,0
23209,1
23210,0
23211,1
23212,0
23213,0
23214,0
23215,1
23216,0
23217,1
23218,0
23219,1
23220,0
23221,1
23222,0
23223,1
23224,1
23225,0
23226,0
23227,0
23228,1
23229,0
23230,0
23231,0
23232,0
23233,1
23234,1
23235,1
23236,0
23237,1
23238,0
23239,0
23240,0
23241,0
23242,1
23243,0
23244,1
23245,1
23246,0
23247,1
23248,0
23249,0
23250,1
23251,1
23252,0
23253,1
23254,1
23255,1
23256,1
23257,1
23258,1
23259,1
23260,0
23261,1
23262,0
23263,1
23264,0
23265,1
23266,0
23267,0
23268,1
23269,0
23270,0
23271,1
23272,0
23273,0
23274,0
23275,1
23276,0
23277,0
23278,0
23279,0
23280,1
23281,0
23282,0
23283,0
23284,1
23285,1
23286,0
23287,0
23288,1
23289,1
23290,1
23291,0
23292,0
23293,1
23294,1
23295,1
23296,0
23297,1
23298,1
23299,1
23300,0
23301,1
23302,1
23303,0
23304,0
23305,1
23306,0
23307,1
23308,0
23309,1
23310,0
23311,0
23312,0
23313,0
23314,1
23315,0
23316,1
23317,1
23318,1
23319,0
23320,0
23321,1
23322,0
23323,0
23324,0
23325,1
23326,0
23327,1
23328,0
23329,1
23330,0
23331,0
23332,0
23333,1
23334,0
23335,1
23336,1
23337,0
23338,1
23339,0
23340,1
23341,1
23342,0
23343,0
23344,0
23345,0
23346,1
23347,1
23348,0
23349,0
23350,0
23351,0
23352,1
23353,0
23354,1
23355,1
23356,0
23357,1
23358,0
23359,1
23360,0
23361,0
23362,0
23363,1
23364,1
23365,0
23366,0
23367,1
23368,0
23369,0
23370,1
23371,0
23372,1
23373,1
23374,1
23375,0
23376,1
23377,0
23378,0
23379,0
23380,0
23381,1
23382,1
23383,0
23384,1
23385,1
23386,0
23387,1
23388,0
23389,0
23390,1
23391,0
23392,1
23393,1
23394,0
23395,0
23396,0
23397,1
23398,0
23399,0
23400,0
23401,0
23402,0
23403,1
23404,0
23405,0
23406,0
23407,0
23408,1
23409,0
23410,0
23411,0
23412,0
23413,1
23414,1
23415,1
23416,0
23417,0
23418,0
23419,1
23420,0
23421,0
23422,1
23423,0
23424,0
23425,1
23426,0
23427,0
23428,0
23429,0
23430,0
23431,1
23432,1
23433,1
23434,1
23435,0
23436,0
23437,1
23438,0
23439,1
23440,0
23441,0
23442,1
23443,1
23444,1
23445,0
23446,1
23447,0
23448,0
23449,1
23450,1
23451,0
23452,0
23453,1
23454,0
23455,0
23456,0
23457,1
23458,1
23459,1
23460,0
23461,0
23462,0
23463,1
23464,0
23465,0
23466,0
23467,0
23468,0
23469,1
23470,0
23471,1
23472,0
23473,1
23474,1
23475,0
23476,0
23477,0
23478,0
23479,1
23480,0
23481,1
23482,0
23483,1
23484,0
23485,0
23486,0
23487,1
23488,1
23489,0
23490,0
23491,0
23492,0
23493,1
23494,1
23495,1
23496,0
23497,1
23498,1
23499,1
23500,0
23501,0
23502,0
23503,0
23504,1
23505,0
23506,1
23507,1
23508,1
23509,1
23510,1
23511,0
23512,1
23513,0
23514,0
23515,0
23516,0
23517,0
23518,0
23519,1
23520,0
23521,0
23522,1
23523,0
23524,0
23525,1
23526,1
23527,0
23528,0
23529,1
23530,0
23531,0
23532,0
23533,0
23534,1
23535,0
23536,1
23537,0
23538,0
23539,0
23540,1
23541,1
23542,0
23543,0
23544,0
23545,0
23546,0
23547,0
23548,0
23549,0
23550,1
23551,0
23552,0
23553,0
23554,1
23555,0
23556,0
23557,0
23558,0
23559,0
23560,0
23561,1
23562,0
23563,0
23564,1
23565,1
23566,1
23567,0
23568,0
23569,1
23570,0
23571,1
23572,0
23573,1
23574,0
23575,1
23576,0
23577,0
23578,1
23579,0
23580,1
23581,1
23582,0
23583,1
23584,1
23585,0
23586,0
23587,0
23588,0
23589,1
23590,0
23591,1
23592,1
23593,0
23594,1
23595,1
23596,0
23597,0
23598,0
23599,1
23600,1
23601,1
23602,0
23603,0
23604,0
23605,0
23606,0
23607,0
23608,1
23609,1
23610,1
23611,1
23612,0
23613,0
23614,0
23615,0
23616,0
23617,0
23618,1
23619,1
23620,0
23621,0
23622,0
23623,0
23624,0
23625,1
23626,0
23627,1
23628,1
23629,0
23630,0
23631,1
23632,1
23633,0
23634,0
23635,0
23636,1
23637,1
23638,0
23639,0
23640,0
23641,0
23642,0
23643,1
23644,1
23645,0
23646,0
23647,0
23648,1
23649,0
23650,0
23651,0
23652,0
23653,0
23654,0
23655,0
23656,0
23657,0
23658,0
23659,1
23660,1
23661,0
23662,1
23663,0
23664,0
23665,0
23666,0
23667,0
23668,0
23669,1
23670,0
23671,1
23672,1
23673,0
23674,1
23675,0
23676,1
23677,0
23678,1
23679,0
23680,1
23681,0
23682,1
23683,1
23684,0
23685,0
23686,0
23687,1
23688,0
23689,0
23690,0
23691,0
23692,1
23693,1
23694,1
23695,0
23696,0
23697,1
23698,0
23699,0
23700,0
23701,1
23702,1
23703,0
23704,1
23705,0
23706,0
23707,0
23708,0
23709,1
23710,0
23711,0
23712,1
23713,0
23714,1
23715,1
23716,0
23717,0
23718,0
23719,0
23720,0
23721,1
23722,0
23723,0
23724,0
23725,0
23726,0
23727,1
23728,0
23729,1
23730,1
23731,0
23732,0
23733,0
23734,1
23735,1
23736,0
23737,0
23738,1
23739,1
23740,1
23741,1
23742,0
23743,0
23744,0
23745,0
23746,0
23747,1
23748,1
23749,1
23750,0
23751,0
23752,0
23753,0
23754,0
23755,1
23756,1
23757,0
23758,1
23759,1
23760,0
23761,0
23762,0
23763,0
23764,1
23765,1
23766,0
23767,1
23768,0
23769,0
23770,1
23771,1
23772,0
23773,0
23774,0
23775,0
23776,0
23777,1
23778,0
23779,1
23780,0
23781,1
23782,0
23783,0
23784,1
23785,1
23786,0
23787,1
23788,1
23789,0
23790,1
23791,1
23792,0
23793,1
23794,1
23795,0
23796,1
23797,0
23798,0
23799,0
23800,1
23801,1
23802,1
23803,0
23804,0
23805,0
23806,0
23807,1
23808,0
23809,1
23810,1
23811,0
23812,1
23813,1
23814,1
23815,1
23816,0
23817,0
23818,0
23819,1
23820,1
23821,0
23822,0
23823,1
23824,0
23825,0
23826,1
23827,0
23828,0
23829,0
23830,0
23831,0
23832,0
23833,1
23834,0
23835,0
23836,1
23837,0
23838,0
23839,1
23840,0
23841,0
23842,1
23843,0
23844,1
23845,1
23846,1
23847,0
23848,1
23849,1
23850,1
23851,0
23852,1
23853,0
23854,0
23855,1
23856,1
23857,0
23858,0
23859,0
23860,0
23861,0
23862,0
23863,0
23864,1
23865,0
23866,0
23867,1
23868,1
23869,0
23870,0
23871,0
23872,0
23873,0
23874,1
23875,0
23876,1
23877,0
23878,0
23879,1
23880,1
23881,0
23882,0
23883,0
23884,0
23885,0
23886,0
23887,1
23888,0
23889,0
23890,1
23891,0
23892,0
23893,0
23894,0
23895,0
23896,1
23897,0
23898,0
23899,1
23900,0
23901,1
23902,1
23903,0
23904,0
23905,0
23906,0
23907,0
23908,0
23909,1
23910,1
23911,0
23912,0
23913,1
23914,0
23915,0
23916,1
23917,1
23918,0
23919,1
23920,0
23921,1
23922,1
23923,1
23924,1
23925,1
23926,1
23927,1
23928,1
23929,0
23930,0
23931,1
23932,0
23933,0
23934,1
23935,0
23936,1
23937,0
23938,1
23939,1
23940,0
23941,1
23942,1
23943,0
23944,0
23945,1
23946,0
23947,1
23948,0
23949,0
23950,0
23951,1
23952,1
23953,0
23954,1
23955,0
23956,0
23957,0
23958,1
23959,1
23960,1
23961,0
23962,0
23963,1
23964,0
23965,1
23966,1
23967,1
23968,1
23969,1
23970,0
23971,1
23972,1
23973,1
23974,1
23975,0
23976,0
