,outcome
21315,1
21316,0
21317,1
21318,0
21319,0
21320,0
21321,0
21322,1
21323,1
21324,0
21325,1
21326,1
21327,0
21328,0
21329,0
21330,1
21331,0
21332,0
21333,1
21334,1
21335,0
21336,0
21337,1
21338,0
21339,0
21340,1
21341,1
21342,0
21343,1
21344,1
21345,0
21346,0
21347,1
21348,0
21349,0
21350,0
21351,1
21352,1
21353,1
21354,0
21355,1
21356,1
21357,0
21358,0
21359,0
21360,1
21361,0
21362,1
21363,1
21364,1
21365,1
21366,0
21367,0
21368,0
21369,1
21370,0
21371,0
21372,0
21373,0
21374,0
21375,0
21376,1
21377,1
21378,0
21379,0
21380,0
21381,0
21382,1
21383,1
21384,0
21385,0
21386,1
21387,0
21388,1
21389,0
21390,0
21391,0
21392,0
21393,1
21394,0
21395,1
21396,1
21397,0
21398,0
21399,1
21400,0
21401,1
21402,1
21403,1
21404,0
21405,0
21406,0
21407,1
21408,0
21409,0
21410,1
21411,0
21412,0
21413,1
21414,0
21415,1
21416,0
21417,1
21418,0
21419,1
21420,1
21421,1
21422,0
21423,0
21424,0
21425,1
21426,1
21427,1
21428,0
21429,1
21430,1
21431,1
21432,0
21433,1
21434,0
21435,0
21436,0
21437,1
21438,0
21439,1
21440,1
21441,1
21442,1
21443,0
21444,0
21445,0
21446,1
21447,0
21448,1
21449,0
21450,0
21451,0
21452,0
21453,0
21454,0
21455,1
21456,0
21457,0
21458,0
21459,1
21460,1
21461,1
21462,0
21463,0
21464,1
21465,1
21466,0
21467,1
21468,0
21469,0
21470,1
21471,1
21472,0
21473,0
21474,1
21475,1
21476,1
21477,1
21478,0
21479,0
21480,1
21481,0
21482,1
21483,0
21484,1
21485,0
21486,0
21487,0
21488,0
21489,1
21490,0
21491,1
21492,0
21493,0
21494,0
21495,0
21496,0
21497,1
21498,0
21499,1
21500,1
21501,0
21502,0
21503,0
21504,1
21505,1
21506,0
21507,0
21508,0
21509,0
21510,0
21511,1
21512,0
21513,0
21514,0
21515,0
21516,1
21517,0
21518,0
21519,0
21520,0
21521,1
21522,1
21523,1
21524,0
21525,1
21526,0
21527,0
21528,1
21529,0
21530,0
21531,1
21532,0
21533,1
21534,1
21535,0
21536,1
21537,1
21538,1
21539,1
21540,1
21541,1
21542,1
21543,0
21544,1
21545,1
21546,1
21547,1
21548,0
21549,1
21550,1
21551,0
21552,0
21553,0
21554,0
21555,1
21556,1
21557,1
21558,1
21559,0
21560,1
21561,0
21562,0
21563,0
21564,0
21565,0
21566,0
21567,0
21568,0
21569,0
21570,1
21571,0
21572,1
21573,0
21574,0
21575,0
21576,1
21577,0
21578,0
21579,1
21580,1
21581,1
21582,1
21583,0
21584,1
21585,1
21586,0
21587,1
21588,0
21589,0
21590,0
21591,0
21592,0
21593,0
21594,0
21595,1
21596,0
21597,1
21598,0
21599,0
21600,1
21601,0
21602,0
21603,1
21604,1
21605,0
21606,0
21607,0
21608,0
21609,0
21610,1
21611,1
21612,1
21613,1
21614,1
21615,0
21616,0
21617,1
21618,1
21619,0
21620,0
21621,0
21622,1
21623,1
21624,0
21625,1
21626,0
21627,0
21628,1
21629,0
21630,0
21631,0
21632,1
21633,0
21634,0
21635,1
21636,1
21637,0
21638,0
21639,1
21640,1
21641,0
21642,0
21643,0
21644,0
21645,1
21646,1
21647,0
21648,1
21649,0
21650,1
21651,0
21652,0
21653,1
21654,0
21655,0
21656,1
21657,0
21658,1
21659,1
21660,0
21661,1
21662,0
21663,0
21664,0
21665,1
21666,0
21667,1
21668,1
21669,0
21670,0
21671,1
21672,0
21673,1
21674,1
21675,0
21676,0
21677,1
21678,0
21679,1
21680,0
21681,0
21682,1
21683,0
21684,1
21685,1
21686,0
21687,1
21688,0
21689,0
21690,1
21691,0
21692,0
21693,1
21694,1
21695,1
21696,1
21697,0
21698,0
21699,0
21700,0
21701,1
21702,0
21703,0
21704,1
21705,1
21706,0
21707,1
21708,1
21709,0
21710,0
21711,1
21712,0
21713,1
21714,0
21715,0
21716,0
21717,0
21718,0
21719,1
21720,1
21721,0
21722,1
21723,1
21724,0
21725,0
21726,0
21727,1
21728,0
21729,0
21730,1
21731,1
21732,1
21733,0
21734,0
21735,0
21736,0
21737,1
21738,1
21739,0
21740,1
21741,0
21742,1
21743,1
21744,0
21745,0
21746,0
21747,0
21748,0
21749,0
21750,0
21751,0
21752,1
21753,1
21754,1
21755,1
21756,0
21757,1
21758,1
21759,1
21760,1
21761,0
21762,0
21763,0
21764,0
21765,0
21766,0
21767,0
21768,0
21769,0
21770,0
21771,1
21772,0
21773,0
21774,1
21775,1
21776,1
21777,1
21778,0
21779,1
21780,0
21781,0
21782,0
21783,1
21784,0
21785,1
21786,1
21787,0
21788,0
21789,0
21790,0
21791,0
21792,0
21793,1
21794,1
21795,0
21796,1
21797,1
21798,0
21799,1
21800,1
21801,1
21802,0
21803,0
21804,0
21805,1
21806,0
21807,0
21808,1
21809,0
21810,1
21811,0
21812,0
21813,1
21814,0
21815,1
21816,0
21817,0
21818,0
21819,1
21820,1
21821,1
21822,1
21823,0
21824,1
21825,0
21826,0
21827,1
21828,0
21829,0
21830,1
21831,0
21832,0
21833,0
21834,0
21835,0
21836,0
21837,0
21838,0
21839,1
21840,0
21841,1
21842,1
21843,0
21844,1
21845,1
21846,1
21847,0
21848,0
21849,0
21850,0
21851,1
21852,0
21853,1
21854,1
21855,0
21856,1
21857,1
21858,1
21859,1
21860,1
21861,1
21862,1
21863,1
21864,0
21865,0
21866,0
21867,1
21868,0
21869,1
21870,0
21871,0
21872,0
21873,1
21874,1
21875,1
21876,0
21877,0
21878,0
21879,0
21880,1
21881,0
21882,0
21883,0
21884,0
21885,0
21886,0
21887,1
21888,0
21889,1
21890,0
21891,1
21892,0
21893,0
21894,0
21895,0
21896,0
21897,0
21898,0
21899,0
21900,0
21901,1
21902,0
21903,0
21904,0
21905,0
21906,0
21907,0
21908,1
21909,1
21910,0
21911,0
21912,1
21913,0
21914,0
21915,1
21916,0
21917,1
21918,1
21919,1
21920,0
21921,0
21922,0
21923,1
21924,0
21925,1
21926,0
21927,1
21928,0
21929,0
21930,1
21931,0
21932,0
21933,0
21934,1
21935,0
21936,0
21937,0
21938,1
21939,1
21940,1
21941,1
21942,1
21943,1
21944,0
21945,1
21946,1
21947,1
21948,1
21949,0
21950,0
21951,1
21952,0
21954,0
21955,0
21956,0
21957,0
21958,0
21959,1
21960,0
21961,1
21962,0
21963,1
21964,1
21965,1
21966,1
21967,1
21968,0
21969,1
21970,0
21971,0
21972,1
21973,0
21974,0
21975,0
21976,0
21977,0
21978,0
21979,1
21980,0
21981,0
21982,0
21983,1
21984,0
21985,0
21986,0
21987,1
21988,1
21989,0
21990,1
21991,1
21992,1
21993,0
21994,0
21995,0
21996,1
21997,1
21998,0
21999,1
22000,0
22001,1
22002,1
22003,1
22004,1
22005,0
22006,1
22007,0
22008,0
22009,1
22010,0
22011,1
22012,1
22013,1
22014,0
22015,0
22016,1
22017,0
22018,1
22019,0
22020,0
22021,0
22022,0
22023,0
22024,0
22025,0
22026,0
22027,0
22028,1
22029,0
22030,1
22031,0
22032,1
22033,1
22034,1
22035,0
22036,1
22037,0
22038,1
22039,1
22040,0
22041,1
22042,1
22043,0
22044,0
22045,0
22046,1
22047,0
22048,1
22049,0
22050,1
22051,0
22052,0
22053,0
22054,1
22055,0
22056,1
22057,1
22058,1
22059,1
22060,1
22061,0
22062,0
22063,0
22064,0
22065,0
22066,0
22067,0
22068,0
22069,1
22070,0
22071,1
22072,1
22073,0
22074,1
22075,0
22076,1
22077,1
22078,0
22079,0
22080,1
22081,0
22082,0
22083,1
22084,0
22085,0
22086,1
22087,0
22088,0
22089,0
22090,0
22091,0
22092,0
22093,0
22094,0
22095,1
22096,1
22097,0
22098,1
22099,0
22100,0
22101,0
22102,0
22103,0
22104,0
22105,0
22106,1
22107,1
22108,1
22109,1
22110,0
22111,0
22112,0
22113,0
22114,0
22115,1
22116,0
22117,1
22118,0
22119,0
22120,1
22121,0
22122,1
22123,0
22124,0
22125,1
22126,0
22127,1
22128,1
22129,0
22130,0
22131,0
22132,1
22133,1
22134,1
22135,1
22136,0
22137,0
22138,1
22139,0
22140,1
22141,1
22142,0
22143,1
22144,1
22145,0
22146,0
22147,0
22148,0
22149,1
22150,0
22151,1
22152,0
22153,0
22154,0
22155,1
22156,0
22157,0
22158,0
22159,1
22160,0
22161,0
22162,0
22163,1
22164,1
22165,1
22166,1
22167,0
22168,0
22169,1
22170,0
22171,1
22172,0
22173,1
22174,0
22175,1
22176,0
22177,0
22178,0
22179,1
22180,1
22181,0
22182,1
22183,0
22184,0
22185,0
22186,0
22187,0
22188,1
22189,1
22190,1
22191,0
22192,0
22193,0
22194,1
22195,0
22196,0
22197,0
22198,0
22199,0
22200,1
22201,0
22202,0
22203,1
22204,0
22205,0
22206,1
22207,0
22208,1
22209,1
22210,1
22211,1
22212,0
22213,0
22214,1
22215,1
22216,0
22217,0
22218,1
22219,0
22220,0
22221,0
22222,1
22223,1
22224,1
22225,1
22226,1
22227,0
22228,1
22229,0
22230,0
22231,1
22232,0
22233,0
22234,0
22235,0
22236,1
22237,1
22238,0
22239,0
22240,1
22241,0
22242,1
22243,1
22244,0
22245,1
22246,1
22247,0
22248,1
22249,0
22250,0
22251,1
22252,1
22253,1
22254,1
22255,0
22256,1
22257,1
22258,1
22259,1
22260,1
22261,0
22262,1
22263,1
22264,1
22265,0
22266,0
22267,0
22268,0
22269,0
22270,0
22271,1
22272,1
22273,0
22274,0
22275,0
22276,1
22277,0
22278,1
22279,0
22280,0
22281,0
22282,0
22283,1
22284,1
22285,0
22286,0
22287,1
22288,0
22289,0
22290,0
22291,1
22292,1
22293,1
22294,0
22295,0
22296,1
22297,1
22298,1
22299,0
22300,1
22301,0
22302,0
22303,0
22304,0
22305,1
22306,0
22307,0
22308,0
22309,1
22310,0
22311,0
22312,0
22313,1
22314,1
22315,0
22316,1
22317,1
22318,0
22319,1
22320,1
22321,1
22322,0
22323,0
22324,1
22325,1
22326,1
22327,1
22328,1
22329,0
22330,0
22331,1
22332,1
22333,1
22334,0
22335,1
22336,1
22337,0
22338,0
22339,1
22340,0
22341,0
22342,1
22343,0
22344,0
22345,0
22346,1
22347,1
22348,0
22349,1
22350,0
22351,0
22352,1
22353,0
22354,0
22355,0
22356,1
22357,0
22358,1
22359,1
22360,1
22361,1
22362,0
22363,1
22364,0
22365,0
22366,0
22367,0
22368,1
22369,0
22370,1
22371,1
22372,0
22373,1
22374,1
22375,0
22376,0
22377,0
22378,0
22379,1
22380,1
22381,0
22382,1
22383,0
22384,1
22385,0
22386,1
22387,0
22388,0
22389,0
22390,0
22391,1
22392,1
22393,0
22394,0
22395,0
22396,0
22397,0
22398,0
22399,0
22400,0
22401,1
22402,0
22403,0
22404,0
22405,0
22406,0
22407,0
22408,0
22409,0
22410,0
22411,0
22412,0
22413,0
22414,1
22415,0
22416,0
22417,0
22418,1
22419,0
22420,1
22421,0
22422,0
22423,1
22424,0
22425,0
22426,1
22427,1
22428,1
22429,1
22430,1
22431,0
22432,0
22433,0
22434,1
22435,0
22436,0
22437,1
22438,0
22439,0
22440,1
22441,0
22442,0
22443,1
22444,0
22445,0
22446,0
22447,1
22448,0
22449,0
22450,0
22451,1
22452,0
22453,0
22454,1
22455,0
22456,0
22457,0
22458,0
22459,0
22460,1
22461,1
22462,1
22463,1
22464,1
22465,1
22466,0
22467,0
22468,0
22469,1
22470,0
22471,0
22472,1
22473,0
22474,0
22475,0
22476,1
22477,0
22478,1
22479,0
22480,0
22481,0
22482,0
22483,0
22484,0
22485,1
22486,0
22487,1
22488,1
22489,0
22490,0
22491,1
22492,1
22493,0
22494,0
22495,0
22496,0
22497,0
22498,1
22499,0
22500,1
22501,1
22502,0
22503,1
22504,0
22505,1
22506,1
22507,0
22508,1
22509,1
22510,0
22511,1
22512,0
22513,1
22514,0
22515,0
22516,1
22517,0
22518,1
22519,0
22520,1
22521,0
22522,0
22523,1
22524,0
22525,0
22526,0
22527,1
22528,0
22529,0
22530,0
22531,1
22532,0
22533,0
22534,1
22535,1
22536,0
22537,0
22538,0
22539,1
22540,0
22541,0
22542,0
22543,1
22544,1
22545,0
22546,0
22547,0
22548,0
22549,1
22550,0
22551,0
22552,1
22553,0
22554,0
22555,0
22556,0
22557,0
22558,1
22559,0
22560,0
22561,1
22562,1
22563,0
22564,1
22565,0
22566,1
22567,0
22568,0
22569,1
22570,0
22571,1
22572,1
22573,1
22574,1
22575,0
22576,1
22577,1
22578,0
22579,1
22580,0
22581,0
22582,1
22583,0
22584,1
22585,1
22586,0
22587,0
22588,0
22589,0
22590,0
22591,1
22592,0
22593,1
22594,0
22595,1
22596,1
22597,0
22598,1
22599,0
22600,1
22601,1
22602,0
22603,0
22604,1
22605,1
22606,1
22607,0
22608,0
22609,0
22610,0
22611,1
22612,1
22613,1
22614,1
22615,1
22616,0
22617,0
22618,0
22619,0
22620,1
22621,0
22622,1
22623,1
22624,0
22625,0
22626,0
22627,1
22628,1
22629,0
22630,0
22631,0
22632,0
22633,0
22634,0
22635,1
22636,1
22637,1
22638,0
22639,0
22640,0
22641,0
22642,0
22643,0
22644,1
22645,0
22646,0
22647,0
22648,0
22649,1
22650,1
22651,0
22652,1
22653,0
22654,0
22655,0
22656,0
22657,1
22658,0
22659,0
22660,0
22661,1
22662,0
22663,0
22664,0
22665,1
22666,0
22667,1
22668,0
22669,0
22670,1
22671,0
22672,0
22673,0
22674,0
22675,0
22676,0
22677,0
22678,0
22679,1
22680,0
22681,1
22682,1
22683,1
22684,1
22685,1
22686,0
22687,0
22688,1
22689,1
22690,1
22691,1
22692,0
22693,0
22694,0
22695,0
22696,0
22697,0
22698,0
22699,1
22700,1
22701,0
22702,0
22703,1
22704,0
22705,0
22706,1
22707,1
22708,1
22709,1
22710,0
22711,0
22712,0
22713,0
22714,1
22715,0
22716,0
22717,0
22718,0
22719,1
22720,0
22721,0
22722,1
22723,1
22724,1
22725,1
22726,1
22727,0
22728,0
22729,0
22730,0
22731,1
22732,1
22733,0
22734,0
22735,1
22736,1
22737,0
22738,0
22739,1
22740,1
22741,0
22742,0
22743,1
22744,1
22745,1
22746,1
22747,0
22748,0
22749,0
22750,1
22751,1
22752,0
22753,1
22754,0
22755,1
22756,0
22757,1
22758,1
22759,0
22760,1
22761,1
22762,1
22763,1
22764,0
22765,1
22766,0
22767,1
22768,0
22769,0
22770,0
22771,1
22772,1
22773,1
22774,0
22775,0
22776,0
22777,0
22778,0
22779,1
22780,0
22781,0
22782,0
22783,0
22784,0
22785,1
22786,1
22787,1
22788,1
22789,1
22790,0
22791,1
22792,0
22793,1
22794,1
22795,0
22796,0
22797,1
22798,1
22799,1
22800,0
22801,1
22802,1
22803,0
22804,0
22805,1
22806,0
22807,0
22808,0
22809,0
22810,1
22811,0
22812,0
22813,0
22814,0
22815,1
22816,0
22817,0
22818,0
22819,0
22820,1
22821,0
22822,0
22823,0
22824,1
22825,0
22826,0
22827,1
22828,1
22829,0
22830,0
22831,0
22832,1
22833,0
22834,1
22835,0
22836,1
22837,1
22838,0
22839,0
22840,0
22841,1
22842,0
22843,1
22844,1
22845,0
22846,0
22847,1
22848,1
22849,1
22850,1
22851,1
22852,0
22853,1
22854,0
22855,0
22856,0
22857,1
22858,1
22859,1
22860,0
22861,1
22862,0
22863,1
22864,0
22865,0
22866,0
22867,0
22868,0
22869,1
22870,0
22871,0
22872,0
22873,0
22874,0
22875,0
22876,0
22877,0
22878,1
22879,0
22880,1
22881,0
22882,0
22883,0
22884,0
22885,1
22886,1
22887,0
22888,0
22889,0
22890,1
22891,0
22892,0
22893,0
22894,1
22895,1
22896,1
22897,0
22898,0
22899,1
22900,0
22901,1
22902,1
22903,0
22904,0
22905,1
22906,0
22907,0
22908,0
22909,0
22910,0
22911,1
22912,1
22913,0
22914,0
22915,1
22916,0
22917,0
22918,0
22919,1
22920,0
22921,1
22922,0
22923,1
22924,0
22925,0
22926,1
22927,0
22928,0
22929,1
22930,1
22931,1
22932,0
22933,0
22934,1
22935,1
22936,1
22937,0
22938,1
22939,1
22940,0
22941,0
22942,1
22943,0
22944,1
22945,0
22946,1
22947,0
22948,1
22949,0
22950,1
22951,1
22952,0
22953,0
22954,0
22955,1
22956,1
22957,1
22958,0
22959,0
22960,0
22961,1
22962,1
22963,1
22964,1
22965,0
22966,1
22967,1
22968,0
22969,1
22970,0
22971,1
22972,0
22973,1
22974,1
22975,1
22976,0
22977,1
22978,0
22979,1
22980,1
22981,0
22982,0
22983,0
22984,1
22985,0
22986,1
22987,0
22988,1
22989,1
22990,1
22991,1
22992,0
22993,0
22994,0
22995,1
22996,0
22997,1
22998,1
22999,1
23000,1
23001,0
23002,0
23003,1
23004,1
23005,1
23006,0
23007,0
23008,1
23009,0
23010,0
23011,0
23012,0
23013,0
23014,1
23015,0
23016,1
23017,0
23018,0
23019,0
23020,1
23021,0
23022,1
23023,1
23024,0
23025,0
23026,1
23027,0
23028,0
23029,0
23030,1
23031,1
23032,0
23033,1
23034,1
23035,0
23036,0
23037,0
23038,0
23039,0
23040,0
23041,0
23042,1
23043,1
23044,0
23045,0
23046,1
23047,1
23048,0
23049,0
23050,0
23051,1
23052,1
23053,1
23054,1
23055,0
23056,0
23057,0
23058,0
23059,0
23060,1
23061,0
23062,0
23063,0
23064,1
23065,0
23066,0
23067,1
23068,0
23069,1
23070,0
23071,0
23072,0
23073,1
23074,1
23075,1
23076,0
23077,1
23078,0
23079,1
23080,1
23081,1
23082,0
23083,0
23084,0
23085,1
23086,0
23087,0
23088,0
23089,1
23090,0
23091,1
23092,0
23093,0
23094,0
23095,0
23096,0
23097,1
23098,1
23099,1
23100,0
23101,1
23102,0
23103,1
23104,0
23105,0
23106,1
23107,0
23108,1
23109,1
23110,0
23111,0
23112,0
23113,0
23114,0
23115,0
23116,0
23117,1
23118,1
23119,0
23120,1
23121,1
23122,0
23123,0
23124,1
23125,0
23126,0
23127,0
23128,1
23129,0
23130,1
23131,0
23132,0
23133,0
23134,1
23135,0
23136,0
23137,1
23138,0
23139,0
23140,0
23141,0
23142,1
23143,0
23144,0
23145,0
23146,0
23147,0
23148,0
23149,0
23150,0
23151,1
23152,0
23153,0
23154,1
23155,0
23156,0
23157,0
23158,1
23159,1
23160,1
23161,0
23162,1
23163,0
23164,0
23165,1
23166,0
23167,1
23168,1
23169,0
23170,1
23171,0
23172,0
23173,0
23174,0
23175,1
23176,1
23177,0
23178,0
23179,1
23180,1
23181,0
23182,1
23183,1
23184,0
23185,0
23186,1
23187,0
23188,1
23189,0
23190,0
23191,0
23192,0
23193,0
23194,0
23195,1
23196,0
23197,1
23198,0
23199,0
23200,0
23201,0
23202,0
23203,0
23204,1
23205,0
23206,0
23207,0
23208,0
23209,1
23210,1
23211,0
23212,1
23213,1
23214,0
23215,1
23216,0
23217,1
23218,1
23219,0
23220,0
23221,0
23222,1
23223,0
23224,1
23225,0
23226,1
23227,1
23228,0
23229,0
23230,1
23231,0
23232,0
23233,1
23234,1
23235,0
23236,0
23237,0
23238,0
23239,1
23240,1
23241,1
23242,0
23243,1
23244,0
23245,1
23246,0
23247,1
23248,1
23249,0
23250,0
23251,1
23252,0
23253,1
23254,1
23255,0
23256,0
23257,1
23258,1
23259,0
23260,0
23261,0
23262,0
23263,0
23264,1
23265,1
23266,0
23267,0
23268,1
23269,0
23270,1
23271,1
23272,0
23273,0
23274,1
23275,1
23276,0
23277,0
23278,0
23279,1
23280,1
23281,1
23282,1
23283,0
23284,0
23285,1
23286,1
23287,0
23288,1
23289,0
23290,0
23291,0
23292,0
23293,0
23294,0
23295,0
23296,1
23297,0
23298,1
23299,1
23300,0
23301,0
23302,0
23303,0
23304,0
23305,1
23306,0
23307,0
23308,1
23309,0
23310,0
23311,1
23312,0
23313,1
23314,1
23315,1
23316,1
23317,0
23318,0
23319,1
23320,1
23321,0
23322,0
23323,0
23324,1
23325,0
23326,0
23327,1
23328,1
23329,1
23330,0
23331,1
23332,1
23333,1
23334,1
23335,0
23336,1
23337,1
23338,0
23339,1
23340,1
23341,1
23342,0
23343,0
23344,1
23345,0
23346,0
23347,1
23348,1
23349,0
23350,1
23351,0
23352,1
23353,0
23354,1
23355,1
23356,1
23357,0
23358,0
23359,0
23360,0
23361,0
23362,0
23363,0
23364,0
23365,1
23366,1
23367,0
23368,0
23369,0
23370,0
23371,0
23372,0
23373,0
23374,0
23375,0
23376,1
23377,0
23378,1
23379,0
23380,0
23381,0
23382,1
23383,0
23384,1
23385,1
23386,0
23387,1
23388,0
23389,0
23390,0
23391,0
23392,1
23393,1
23394,0
23395,1
23396,0
23397,1
23398,0
23399,1
23400,1
23401,0
23402,0
23403,0
23404,0
23405,1
23406,0
23407,0
23408,0
23409,1
23410,0
23411,1
23412,0
23413,0
23414,1
23415,1
23416,0
23417,1
23418,0
23419,1
23420,0
23421,0
23422,1
23423,1
23424,0
23425,0
23426,0
23427,1
23428,0
23429,0
23430,1
23431,1
23432,1
23433,1
23434,0
23435,1
23436,0
23437,1
23438,1
23439,0
23440,1
23441,1
23442,0
23443,1
23444,0
23445,0
23446,0
23447,0
23448,0
23449,1
23450,1
23451,1
23452,1
23453,1
23454,0
23455,1
23456,0
23457,0
23458,0
23459,1
23460,0
23461,0
23462,1
23463,0
23464,0
23465,0
23466,0
23467,1
23468,0
23469,0
23470,1
23471,0
23472,1
23473,1
23474,1
23475,0
23476,1
23477,0
23478,0
23479,1
23480,0
23481,1
23482,0
23483,0
23484,1
23485,0
23486,1
23487,0
23488,0
23489,1
23490,0
23491,0
23492,0
23493,0
23494,0
23495,0
23496,1
23497,0
23498,0
23499,1
23500,0
23501,1
23502,1
23503,1
23504,1
23505,1
23506,0
23507,1
23508,1
23509,0
23510,0
23511,0
23512,1
23513,0
23514,0
23515,0
23516,0
23517,0
23518,1
23519,1
23520,0
23521,1
23522,1
23523,1
23524,1
23525,1
23526,0
23527,1
23528,1
23529,1
23530,0
23531,0
23532,0
23533,1
23534,0
23535,1
23536,1
23537,0
23538,1
23539,0
23540,0
23541,0
23542,0
23543,0
23544,0
23545,0
23546,0
23547,1
23548,0
23549,0
23550,1
23551,0
23552,1
23553,0
23554,1
23555,1
23556,1
23557,0
23558,1
23559,1
23560,0
23561,1
23562,0
23563,0
23564,0
23565,0
23566,0
23567,0
23568,0
23569,1
23570,0
23571,1
23572,0
23573,0
23574,0
23575,0
23576,0
23577,1
23578,1
23579,0
23580,0
23581,1
23582,0
23583,0
23584,0
23585,1
23586,0
23587,0
23588,0
23589,0
23590,0
23591,0
23592,0
23593,0
23594,1
23595,1
23596,1
23597,0
23598,0
23599,1
23600,1
23601,1
23602,1
23603,0
23604,1
23605,0
23606,0
23607,1
23608,1
23609,1
23610,1
23611,0
23612,1
23613,0
23614,1
23615,1
23616,0
23617,1
23618,0
23619,0
23620,0
23621,1
23622,1
23623,0
23624,0
23625,1
23626,1
23627,0
23628,0
23629,1
23630,0
23631,1
23632,0
23633,0
23634,1
23635,1
23636,1
23637,1
23638,0
23639,0
23640,1
23641,1
23642,1
23643,1
23644,0
23645,1
23646,0
23647,1
23648,0
23649,1
23650,1
23651,0
23652,0
23653,1
23654,0
23655,1
23656,0
23657,1
23658,0
23659,0
23660,1
23661,0
23662,1
23663,0
23664,0
23665,0
23666,1
23667,0
23668,0
23669,0
23670,0
23671,0
23672,0
23673,0
23674,1
23675,0
23676,0
23677,1
23678,1
23679,0
23680,0
23681,0
23682,0
23683,1
23684,0
23685,0
23686,1
23687,1
23688,1
23689,0
23690,0
23691,1
23692,1
23693,0
23694,0
23695,0
23696,0
23697,1
23698,0
23699,0
23700,0
23701,1
23702,1
23703,1
23704,1
23705,0
23706,1
23707,0
23708,1
23709,0
23710,0
23711,0
23712,0
23713,1
23714,0
23715,1
23716,1
23717,1
23718,1
23719,1
23720,1
23721,1
23722,0
23723,0
23724,1
23725,0
23726,0
23727,0
23728,0
23729,0
23730,0
23731,1
23732,0
23733,0
23734,1
23735,0
23736,1
23737,1
23738,0
23739,0
23740,0
23741,1
23742,0
23743,0
23744,1
23745,1
23746,1
23747,0
23748,0
23749,0
23750,1
23751,0
23752,1
23753,1
23754,1
23755,0
23756,1
23757,0
23758,1
23759,0
23760,0
23761,0
23762,1
23763,1
23764,0
23765,1
23766,1
23767,0
23768,0
23769,0
23770,0
23771,0
23772,1
23773,0
23774,0
23775,1
23776,1
23777,1
23778,0
23779,0
23780,1
23781,0
23782,0
23783,0
23784,1
23785,0
23786,0
23787,0
23788,0
23789,1
23790,0
23791,0
23792,0
23793,1
23794,0
23795,0
23796,1
23797,1
23798,0
23799,0
23800,1
23801,1
23802,1
23803,0
23804,1
23805,1
23806,0
23807,0
23808,0
23809,1
23810,1
23811,0
23812,1
23813,0
23814,0
23815,1
23816,1
23817,0
23818,1
23819,0
23820,1
23821,0
23822,0
23823,0
23824,1
23825,0
23826,0
23827,0
23828,0
23829,1
23830,0
23831,1
23832,0
23833,1
23834,1
23835,0
23836,1
23837,0
23838,0
23839,0
23840,0
23841,1
23842,1
23843,1
23844,1
23845,1
23846,0
23847,1
23848,0
23849,1
23850,0
23851,0
23852,1
23853,1
23854,0
23855,1
23856,1
23857,1
23858,0
23859,0
23860,0
23861,0
23862,1
23863,0
23864,0
23865,0
23866,1
23867,0
23868,0
23869,1
23870,1
23871,1
23872,1
23873,0
23874,1
23875,1
23876,1
23877,0
23878,1
23879,0
23880,0
23881,1
23882,1
23883,1
23884,0
23885,1
23886,0
23887,0
23888,1
23889,1
23890,1
23891,0
23892,1
23893,0
23894,1
23895,1
23896,0
23897,0
23898,1
23899,1
23900,0
23901,0
23902,0
23903,1
23904,1
23905,0
23906,0
23907,1
23908,0
23909,1
23910,0
23911,0
23912,0
23913,0
23914,0
23915,0
23916,0
23917,1
23918,1
23919,1
23920,1
23921,1
23922,1
23923,1
23924,1
23925,1
23926,1
23927,0
23928,1
23929,1
23930,1
23931,0
23932,1
23933,0
23934,0
23935,0
23936,1
23937,1
23938,1
23939,0
23940,0
23941,1
23942,1
23943,1
23944,1
23945,1
23946,0
23947,1
23948,1
23949,1
23950,1
23951,1
23952,0
23953,0
23954,0
23955,0
23956,1
23957,0
23958,1
23959,1
23960,1
23961,0
23962,1
23963,0
23964,0
23965,1
23966,0
23967,0
23968,1
23969,0
23970,1
23971,1
23972,0
23973,0
23974,0
23975,0
23976,0
23977,1
23978,0
23979,0
23980,1
23981,1
23982,1
23983,0
23984,1
23985,0
23986,0
23987,1
23988,0
23989,1
23990,1
23991,0
23992,1
23993,0
23994,0
23995,0
23996,1
23997,0
23998,1
23999,0
24000,0
24001,1
24002,1
24003,1
24004,0
24005,0
24006,1
24007,1
24008,0
24009,0
24010,0
24011,0
24012,1
24013,1
24014,1
24015,0
24016,1
24017,1
24018,1
24019,0
24020,1
24021,0
24022,0
24023,1
24024,1
24025,1
24026,0
24027,0
24028,0
24029,0
24030,0
24031,1
24032,0
24033,1
24034,0
24035,0
24036,0
24037,0
24038,0
24039,0
24040,0
24041,0
24042,1
24043,1
24044,0
24045,1
24046,0
24047,0
24048,0
24049,0
24050,0
24051,0
24052,1
24053,1
24054,1
24055,0
24056,1
24057,1
24058,0
24059,1
24060,0
24061,0
24062,0
24063,0
24064,0
24065,1
24066,0
24067,0
24068,0
24069,0
24070,0
24071,1
24072,0
24073,0
24074,1
24075,0
24076,1
24077,0
24078,0
24079,0
24080,0
24081,0
24082,0
24083,1
24084,1
24085,1
24086,0
24087,1
24088,0
24089,1
24090,1
24091,0
24092,1
24093,0
24094,0
24095,0
24096,1
24097,0
24098,0
24099,0
24100,0
24101,1
24102,1
24103,0
24104,0
24105,1
24106,0
24107,1
24108,0
24109,1
24110,0
24111,1
24112,0
24113,1
24114,0
